股票代碼,股票名稱,上市日,市場類別,產業類別
039287,鉅祥群益41購01,2024/06/20,上市,
039288,新興群益46購01,2024/06/20,上市,
039289,華航群益3C購08,2024/06/20,上市,
03928C,臺股指凱基3A牛53,2024/03/07,上市,
039290,彰銀群益3C購01,2024/06/20,上市,
039291,大立光群益41購04,2024/06/20,上市,
039292,德律群益44購02,2024/06/20,上市,
039293,智原群益41購03,2024/06/20,上市,
039294,智原群益42購03,2024/06/20,上市,
039295,景碩群益3C購03,2024/06/20,上市,
039296,玉晶光群益42購04,2024/06/20,上市,
039297,嘉澤群益3C購04,2024/06/20,上市,
039298,洋華群益44購01,2024/06/20,上市,
039299,世芯群益3C購04,2024/06/20,上市,
03929C,臺股指元大3B牛03,2024/03/08,上市,
039300,世芯群益43購02,2024/06/20,上市,
039301,材料群益42購01,2024/06/20,上市,
039302,天鈺群益41購01,2024/06/20,上市,
039303,祥碩群益42購03,2024/06/20,上市,
039304,力成群益3C購04,2024/06/20,上市,
039305,力積電群益3C購02,2024/06/20,上市,
039306,采鈺群益3C購06,2024/06/20,上市,
039307,勤誠群益3C購06,2024/06/20,上市,
039308,富鼎群益42購01,2024/06/20,上市,
039309,世紀鋼群益3C購14,2024/06/20,上市,
03930C,臺股指元大3C牛05,2024/03/21,上市,
039310,道瓊反國票42購01,2024/06/20,上市,
039311,道瓊銀國票46購01,2024/06/20,上市,
039312,FB越南國票41購01,2024/06/20,上市,
039313,新光鋼國票41購01,2024/06/20,上市,
039314,聯電國票42購01,2024/06/20,上市,
039315,鴻海國票41購08,2024/06/20,上市,
039316,鉅祥國票41購02,2024/06/20,上市,
039317,鉅祥國票41購03,2024/06/20,上市,
039318,長榮國票41購05,2024/06/20,上市,
039319,兆豐金國票41購01,2024/06/20,上市,
03931C,臺股指元大43牛02,2024/04/11,上市,
039320,大立光國票41購02,2024/06/20,上市,
039321,德律國票41購02,2024/06/20,上市,
039322,欣興國票41購03,2024/06/20,上市,
039323,緯創國票3C購03,2024/06/20,上市,
039324,世芯國票41購02,2024/06/20,上市,
039325,世芯國票41購03,2024/06/20,上市,
039326,世芯國票43購01,2024/06/20,上市,
039327,貿聯國票41購03,2024/06/20,上市,
039328,立積國票42購02,2024/06/20,上市,
039329,立積國票44購01,2024/06/20,上市,
03932C,臺股指凱基43牛06,2024/04/12,上市,
039330,立積國票46購01,2024/06/20,上市,
039331,彩晶國票3C購01,2024/06/20,上市,
039332,矽力國票41購01,2024/06/20,上市,
039333,來頡國票3C購01,2024/06/20,上市,
039334,昇陽半國票41購02,2024/06/20,上市,
039335,統一元大41購01,2024/06/20,上市,
039336,南亞元大41購01,2024/06/20,上市,
039337,中砂元大41購04,2024/06/20,上市,
039338,新光鋼元大3C購01,2024/06/20,上市,
039339,聯電元大46購03,2024/06/20,上市,
03933C,臺股指元大3C牛27,2024/05/08,上市,
039340,金寶元大3C購04,2024/06/20,上市,
039341,鴻海元大3C購60,2024/06/20,上市,
039342,鴻海元大3C購61,2024/06/20,上市,
039343,鴻海元大3C購62,2024/06/20,上市,
039344,台積電元大3C購53,2024/06/20,上市,
039345,台積電元大3C購54,2024/06/20,上市,
039346,台積電元大41購29,2024/06/20,上市,
039347,鴻準元大3C購19,2024/06/20,上市,
039348,凌陽元大41購01,2024/06/20,上市,
039349,盟立元大41購01,2024/06/20,上市,
03934C,臺股指凱基3B牛35,2024/05/09,上市,
039350,鉅祥元大3C購06,2024/06/20,上市,
039351,鉅祥元大3C購07,2024/06/20,上市,
039352,鉅祥元大44購01,2024/06/20,上市,
039353,長榮元大3C購34,2024/06/20,上市,
039354,長榮元大3C購35,2024/06/20,上市,
039355,長榮元大41購14,2024/06/20,上市,
039356,華航元大3C購10,2024/06/20,上市,
039357,大立光元大3C購05,2024/06/20,上市,
039358,大立光元大3C購06,2024/06/20,上市,
039359,大立光元大3C購07,2024/06/20,上市,
03935C,臺股指凱基3B牛40,2024/05/23,上市,
039360,零壹元大3C購01,2024/06/20,上市,
039361,欣興元大3C購07,2024/06/20,上市,
039362,玉晶光元大3C購10,2024/06/20,上市,
039363,聯鈞元大3C購04,2024/06/20,上市,
039364,世芯元大3C購14,2024/06/20,上市,
039365,世芯元大3C購15,2024/06/20,上市,
039366,世芯元大3C購16,2024/06/20,上市,
039367,世芯元大41購03,2024/06/20,上市,
039368,貿聯元大3C購09,2024/06/20,上市,
039369,貿聯元大3C購10,2024/06/20,上市,
03936C,臺股指凱基45牛04,2024/05/23,上市,
039370,貿聯元大41購04,2024/06/20,上市,
039371,祥碩元大3C購12,2024/06/20,上市,
039372,瀚宇博元大3C購01,2024/06/20,上市,
039373,同欣電元大3C購03,2024/06/20,上市,
039374,達發元大41購03,2024/06/20,上市,
039375,晶心科元大3C購02,2024/06/20,上市,
039376,采鈺元大3C購12,2024/06/20,上市,
039377,台虹元大3C購03,2024/06/20,上市,
039378,勤誠元大41購02,2024/06/20,上市,
039379,臺股指法興42購01,2024/06/20,上市,
03937C,臺股指凱基43牛26,2024/05/31,上市,
039380,臺股指法興42購02,2024/06/20,上市,
039381,中砂富邦42購01,2024/06/21,上市,
039382,鴻準富邦42購02,2024/06/21,上市,
039383,英業達富邦3C購02,2024/06/21,上市,
039384,智原富邦3C購02,2024/06/21,上市,
039385,嘉澤富邦43購01,2024/06/21,上市,
039386,臺股指富邦41購15,2024/06/21,上市,
039387,臺股指富邦41購16,2024/06/21,上市,
039388,臺股指富邦43購14,2024/06/21,上市,
039389,鴻海中信42購05,2024/06/21,上市,
03938C,臺股指元大44牛11,2024/05/31,上市,
039390,台積電中信41購07,2024/06/21,上市,
039391,台積電中信41購08,2024/06/21,上市,
039392,臺股指中信3C購11,2024/06/21,上市,
039393,東陽永豐42購01,2024/06/21,上市,
039394,三陽永豐42購01,2024/06/21,上市,
039395,華邦電永豐42購02,2024/06/21,上市,
039396,威盛永豐42購01,2024/06/21,上市,
039397,南亞科永豐41購01,2024/06/21,上市,
039398,京元電永豐43購01,2024/06/21,上市,
039399,華航永豐41購02,2024/06/21,上市,
03939C,臺股指凱基41牛24,2024/06/19,上市,
039400,長榮航永豐43購02,2024/06/21,上市,
039401,智原永豐43購02,2024/06/21,上市,
039402,世芯永豐3C購03,2024/06/21,上市,
039403,世紀鋼永豐41購02,2024/06/21,上市,
039404,道瓊銅元富3C購01,2024/06/21,上市,
039405,大同元富3C購05,2024/06/21,上市,
039406,大立光元富3C購05,2024/06/21,上市,
039407,大立光元富3C購06,2024/06/21,上市,
039408,嘉澤元富3C購01,2024/06/21,上市,
039409,祥碩元富41購06,2024/06/21,上市,
03940C,臺股指元大45牛05,2024/06/21,上市,
039410,勤誠元富3C購03,2024/06/21,上市,
039411,華榮國泰42購02,2024/06/21,上市,
039412,光罩國泰42購01,2024/06/21,上市,
039413,毅嘉國泰42購02,2024/06/21,上市,
039414,全新國泰42購01,2024/06/21,上市,
039415,華航國泰42購02,2024/06/21,上市,
039416,大立光國泰42購04,2024/06/21,上市,
039417,健策國泰42購02,2024/06/21,上市,
039418,貿聯國泰42購03,2024/06/21,上市,
039419,臻鼎國泰42購01,2024/06/21,上市,
03941C,臺股指元大45牛08,2024/06/28,上市,
039420,鼎基國泰42購01,2024/06/21,上市,
039421,致茂國票41購02,2024/06/21,上市,
039422,南亞科國票41購02,2024/06/21,上市,
039423,神基國票46購02,2024/06/21,上市,
039424,建漢國票41購01,2024/06/21,上市,
039425,聯鈞國票42購01,2024/06/21,上市,
039426,群創國票3C購02,2024/06/21,上市,
039427,群創國票41購01,2024/06/21,上市,
039428,洋華國票41購01,2024/06/21,上市,
039429,洋華國票42購01,2024/06/21,上市,
03942C,臺股指凱基44牛12,2024/07/01,上市,
039430,日月光國票44購01,2024/06/21,上市,
039431,世紀鋼國票3C購03,2024/06/21,上市,
039432,上銀兆豐46購01,2024/06/21,上市,
039433,台積電兆豐42購01,2024/06/21,上市,
039434,光罩兆豐46購01,2024/06/21,上市,
039435,億光兆豐43購01,2024/06/21,上市,
039436,鉅祥兆豐43購01,2024/06/21,上市,
039437,華新科兆豐43購02,2024/06/21,上市,
039438,祥碩兆豐42購02,2024/06/21,上市,
039439,瀚宇博兆豐46購01,2024/06/21,上市,
03943C,臺股指元大46牛03,2024/07/02,上市,
039440,金寶第一3C購01,2024/06/21,上市,
039441,鉅祥第一3C購01,2024/06/21,上市,
039442,FB越南凱基46購01,2024/06/21,上市,
039443,勤美凱基3C購04,2024/06/21,上市,
039444,新光鋼凱基3C購02,2024/06/21,上市,
039445,中華凱基3C購01,2024/06/21,上市,
039446,台達電凱基43購02,2024/06/21,上市,
039447,鴻海凱基3C購36,2024/06/21,上市,
039448,鴻海凱基3C購37,2024/06/21,上市,
039449,鴻海凱基3C購38,2024/06/21,上市,
03944C,元債2X凱基47牛02,2024/07/03,上市,
039450,南亞科凱基3C購02,2024/06/21,上市,
039451,聯發科凱基3C購16,2024/06/21,上市,
039452,聯發科凱基3C購17,2024/06/21,上市,
039453,聯發科凱基3C購18,2024/06/21,上市,
039454,聯發科凱基3C購19,2024/06/21,上市,
039455,鉅祥凱基41購01,2024/06/21,上市,
039456,鉅祥凱基44購02,2024/06/21,上市,
039457,長榮凱基41購10,2024/06/21,上市,
039458,德律凱基3C購03,2024/06/21,上市,
039459,德律凱基3C購04,2024/06/21,上市,
03945C,元債2X元大47牛02,2024/07/08,上市,
039460,智原凱基42購01,2024/06/21,上市,
039461,緯創凱基42購03,2024/06/21,上市,
039462,玉晶光凱基3C購07,2024/06/21,上市,
039463,聯鈞凱基44購01,2024/06/21,上市,
039464,洋華凱基42購01,2024/06/21,上市,
039465,世芯凱基42購01,2024/06/21,上市,
039466,貿聯凱基3C購05,2024/06/21,上市,
039467,訊芯凱基44購01,2024/06/21,上市,
039468,保瑞凱基3C購08,2024/06/21,上市,
039469,台虹凱基3C購02,2024/06/21,上市,
039470,世紀鋼凱基3C購10,2024/06/21,上市,
039471,臺股指凱基46購05,2024/06/21,上市,
039472,台積電台新42購02,2024/06/21,上市,
039473,貿聯台新3C購01,2024/06/21,上市,
039474,訊芯台新3C購02,2024/06/21,上市,
039475,美費半群益3C購03,2024/06/21,上市,
039476,鴻海群益3C購26,2024/06/21,上市,
039477,鴻海群益41購17,2024/06/21,上市,
039478,鴻海群益43購15,2024/06/21,上市,
039479,台積電群益3C購33,2024/06/21,上市,
039480,台積電群益42購05,2024/06/21,上市,
039481,台積電群益42購06,2024/06/21,上市,
039482,台積電群益46購10,2024/06/21,上市,
039483,聯發科群益42購17,2024/06/21,上市,
039484,聯發科群益42購18,2024/06/21,上市,
039485,聯發科群益42購19,2024/06/21,上市,
039486,聯發科群益43購17,2024/06/21,上市,
039487,永豐金群益41購01,2024/06/21,上市,
039488,晶豪科群益42購04,2024/06/21,上市,
039489,晶豪科群益42購05,2024/06/21,上市,
039490,大立光群益42購02,2024/06/21,上市,
039491,德律群益3C購01,2024/06/21,上市,
039492,貿聯群益41購01,2024/06/21,上市,
039493,天鈺群益43購01,2024/06/21,上市,
039494,康舒群益41購01,2024/06/21,上市,
039495,訊芯群益41購01,2024/06/21,上市,
039496,訊芯群益42購01,2024/06/21,上市,
039497,台灣50元大42購01,2024/06/21,上市,
039498,台灣50元大42購02,2024/06/21,上市,
039499,T50反1元大46購01,2024/06/21,上市,
039500,FBNQ2X元大3C購02,2024/06/21,上市,
039501,FBNQ2X元大42購02,2024/06/21,上市,
039502,聯電元大3C購14,2024/06/21,上市,
039503,金寶元大3C購05,2024/06/21,上市,
039504,鴻海元大3C購63,2024/06/21,上市,
039505,鴻海元大3C購64,2024/06/21,上市,
039506,鴻海元大3C購65,2024/06/21,上市,
039507,台積電元大3C購55,2024/06/21,上市,
039508,台積電元大41購30,2024/06/21,上市,
039509,台積電元大46購01,2024/06/21,上市,
03950T,臺股指凱基3A售09,2023/10/24,上市,
039510,鴻準元大3C購20,2024/06/21,上市,
039511,敬鵬元大3C購02,2024/06/21,上市,
039512,英業達元大3C購06,2024/06/21,上市,
039513,英業達元大3C購07,2024/06/21,上市,
039514,台光電元大3C購04,2024/06/21,上市,
039515,台光電元大3C購05,2024/06/21,上市,
039516,台光電元大3C購06,2024/06/21,上市,
039517,盟立元大41購02,2024/06/21,上市,
039518,鉅祥元大3C購08,2024/06/21,上市,
039519,宏達電元大3C購04,2024/06/21,上市,
039520,宏達電元大3C購05,2024/06/21,上市,
039521,長榮元大3C購36,2024/06/21,上市,
039522,長榮元大3C購37,2024/06/21,上市,
039523,長榮元大41購15,2024/06/21,上市,
039524,新興元大3C購02,2024/06/21,上市,
039525,華航元大41購06,2024/06/21,上市,
039526,晶豪科元大3C購04,2024/06/21,上市,
039527,大立光元大3C購08,2024/06/21,上市,
039528,大立光元大3C購09,2024/06/21,上市,
039529,大立光元大3C購10,2024/06/21,上市,
039530,奇鋐元大41購07,2024/06/21,上市,
039531,德律元大3C購07,2024/06/21,上市,
039532,德律元大3C購08,2024/06/21,上市,
039533,德律元大41購01,2024/06/21,上市,
039534,智原元大3C購06,2024/06/21,上市,
039535,智原元大3C購07,2024/06/21,上市,
039536,智原元大3C購08,2024/06/21,上市,
039537,華晶科元大41購01,2024/06/21,上市,
039538,建漢元大3C購01,2024/06/21,上市,
039539,建漢元大3C購02,2024/06/21,上市,
03953T,台積電富邦38售04,2023/10/24,上市,
039540,緯創元大3C購10,2024/06/21,上市,
039541,緯創元大41購07,2024/06/21,上市,
039542,緯創元大46購01,2024/06/21,上市,
039543,玉晶光元大3C購11,2024/06/21,上市,
039544,聯鈞元大3C購05,2024/06/21,上市,
039545,世芯元大3C購17,2024/06/21,上市,
039546,世芯元大3C購18,2024/06/21,上市,
039547,世芯元大41購04,2024/06/21,上市,
039548,乙盛元大41購01,2024/06/21,上市,
039549,祥碩元大3C購13,2024/06/21,上市,
03954T,聯發科富邦38售04,2023/10/24,上市,
039550,祥碩元大3C購14,2024/06/21,上市,
039551,祥碩元大3C購15,2024/06/21,上市,
039552,啟碁元大3C購05,2024/06/21,上市,
039553,達發元大3C購04,2024/06/21,上市,
039554,鼎基元大41購01,2024/06/21,上市,
039555,台虹元大3C購04,2024/06/21,上市,
039556,臺股指元大3C購40,2024/06/21,上市,
039557,臺股指元大3C購41,2024/06/21,上市,
039558,臺股指元大3C購42,2024/06/21,上市,
039559,臺股指元大41購24,2024/06/21,上市,
039560,臺股指元大42購07,2024/06/21,上市,
039561,臺股指元大42購08,2024/06/21,上市,
039562,香港2X永豐42購01,2024/06/24,上市,
039563,國企2X永豐42購01,2024/06/24,上市,
039564,台達電永豐42購02,2024/06/24,上市,
039565,鴻海永豐3C購13,2024/06/24,上市,
039566,鴻海永豐42購08,2024/06/24,上市,
039567,台積電永豐42購07,2024/06/24,上市,
039568,台積電永豐43購08,2024/06/24,上市,
039569,英業達永豐42購05,2024/06/24,上市,
039570,技嘉永豐3C購02,2024/06/24,上市,
039571,聯發科永豐42購04,2024/06/24,上市,
039572,長榮永豐42購05,2024/06/24,上市,
039573,緯創永豐42購07,2024/06/24,上市,
039574,玉晶光永豐42購05,2024/06/24,上市,
039575,世芯永豐42購02,2024/06/24,上市,
039576,世芯永豐42購03,2024/06/24,上市,
039577,日月光永豐42購02,2024/06/24,上市,
039578,日月光永豐42購03,2024/06/24,上市,
039579,力成永豐42購01,2024/06/24,上市,
039580,訊芯永豐44購01,2024/06/24,上市,
039581,帝寶永豐42購01,2024/06/24,上市,
039582,緯穎永豐3C購06,2024/06/24,上市,
039583,世紀鋼永豐42購03,2024/06/24,上市,
039584,台積電第一3C購04,2024/06/24,上市,
039585,鴻海兆豐45購02,2024/06/24,上市,
039586,訊芯兆豐43購01,2024/06/24,上市,
039587,楠梓電元富3C購02,2024/06/24,上市,
039588,燿華元富43購01,2024/06/24,上市,
039589,中興電國泰42購04,2024/06/24,上市,
039590,新光鋼國泰42購01,2024/06/24,上市,
039591,金寶國泰42購01,2024/06/24,上市,
039592,鴻海國泰42購10,2024/06/24,上市,
039593,台積電國泰42購11,2024/06/24,上市,
039594,致茂國泰42購02,2024/06/24,上市,
039595,兆豐金國泰42購01,2024/06/24,上市,
039596,元晶國泰42購01,2024/06/24,上市,
039597,T50反1中信46購01,2024/06/24,上市,
039598,堤維西中信42購01,2024/06/24,上市,
039599,台積電中信3C購13,2024/06/24,上市,
039600,台積電中信42購08,2024/06/24,上市,
039601,燿華中信42購01,2024/06/24,上市,
039602,南亞科中信3C購01,2024/06/24,上市,
039603,新興中信42購01,2024/06/24,上市,
039604,欣興中信3C購01,2024/06/24,上市,
039605,祥碩中信42購01,2024/06/24,上市,
039606,緯穎中信43購01,2024/06/24,上市,
039607,緯穎中信44購01,2024/06/24,上市,
039608,台達電台新3C購01,2024/06/24,上市,
039609,鉅祥台新3C購02,2024/06/24,上市,
03960T,元債2X凱基3A售04,2023/10/25,上市,
039610,玉晶光台新3C購01,2024/06/24,上市,
039611,台灣50富邦42購08,2024/06/24,上市,
039612,鴻海富邦3C購11,2024/06/24,上市,
039613,華邦電富邦42購01,2024/06/24,上市,
039614,海悅富邦44購01,2024/06/24,上市,
039615,聯發科富邦3C購10,2024/06/24,上市,
039616,晶豪科富邦43購01,2024/06/24,上市,
039617,玉晶光富邦42購02,2024/06/24,上市,
039618,材料富邦42購02,2024/06/24,上市,
039619,祥碩富邦42購02,2024/06/24,上市,
039620,上銀國票42購01,2024/06/24,上市,
039621,川湖國票4A購01,2024/06/24,上市,
039622,華通國票42購01,2024/06/24,上市,
039623,楠梓電國票42購01,2024/06/24,上市,
039624,旺宏國票3C購01,2024/06/24,上市,
039625,華邦電國票42購01,2024/06/24,上市,
039626,奇鋐國票42購01,2024/06/24,上市,
039627,華晶科國票3C購04,2024/06/24,上市,
039628,嘉澤國票42購02,2024/06/24,上市,
039629,正文國票42購01,2024/06/24,上市,
03962T,台積電凱基46售02,2023/10/25,上市,
039630,訊芯國票42購01,2024/06/24,上市,
039631,緯穎國票42購02,2024/06/24,上市,
039632,台達電群益42購06,2024/06/24,上市,
039633,金寶群益42購03,2024/06/24,上市,
039634,鴻海群益42購13,2024/06/24,上市,
039635,鴻海群益42購14,2024/06/24,上市,
039636,鴻海群益44購07,2024/06/24,上市,
039637,國巨群益44購01,2024/06/24,上市,
039638,台積電群益3C購34,2024/06/24,上市,
039639,台積電群益42購07,2024/06/24,上市,
039640,聯發科群益42購20,2024/06/24,上市,
039641,聯發科群益42購21,2024/06/24,上市,
039642,聯發科群益42購22,2024/06/24,上市,
039643,聯發科群益42購23,2024/06/24,上市,
039644,德律群益3C購03,2024/06/24,上市,
039645,緯創群益3C購17,2024/06/24,上市,
039646,緯創群益42購12,2024/06/24,上市,
039647,世芯群益42購02,2024/06/24,上市,
039648,貿聯群益42購05,2024/06/24,上市,
